"","is_internal","is_external","x1","x2","x3","p_h","p_h_a","a_logical","a","epsilon","treatment_effect","y","user_id","ones"
"21",TRUE,FALSE,-0.246044728822386,8.06078375904778,-7.8252766016245,0.555678711151577,0.444321288848423,FALSE,0,0.823372907788758,-23.6744407347881,-184.365927275556,21,1
"22",TRUE,FALSE,0.239458504498243,-1.78480207118769,-0.292928911924426,0.366342185880963,0.633657814119037,FALSE,0,0.455116121260071,6.83332322255954,5.56505800127608,22,1
"23",TRUE,FALSE,0.358276760830722,0.767390584879135,-1.12586755389843,0.394761677494826,0.605238322505174,FALSE,0,-0.340642915474526,-0.585618232975962,3.39265342280158,23,1
"24",TRUE,FALSE,1.10930931195507,-7.58977845475416,6.07584082389816,0.240907743180568,0.759092256819432,FALSE,0,-2.2281699261119,25.9879539881726,106.337477833029,24,1
"25",TRUE,FALSE,0.232021833264143,-2.98162198450408,2.07918510729234,0.326116875837096,0.673883124162904,FALSE,0,-0.531596367917427,10.4089096200405,8.56548519210897,25,1
"26",TRUE,FALSE,-0.592004545113296,3.38081674871686,-5.49796041122568,0.490226833525571,0.509773166474429,FALSE,0,-0.566215275192096,-10.3264593363772,-61.2240264228515,26,1
"27",TRUE,FALSE,0.352095359047775,-5.42059849293255,4.1293434018447,0.283334032816851,0.283334032816851,TRUE,1,-0.799595252633347,17.9659861968932,52.8979945229228,27,1
"28",TRUE,FALSE,2.04313561447862,-1.26394714743392,1.5429411540327,0.324613107855756,0.675386892144244,FALSE,0,0.181034347793294,8.87811267125899,13.6102206095387,28,1
"29",TRUE,FALSE,0.771772749118956,0.346325070499168,0.422408700115746,0.365042702815697,0.365042702815697,TRUE,1,-0.237399585441931,1.50457028674041,6.43993782527038,29,1
"30",TRUE,FALSE,-0.990971555202009,5.47614858061934,-6.79262936635841,0.530310487841987,0.469689512158013,FALSE,0,0.659873983192221,-17.410388852262,-114.54626933648,30,1
"31",TRUE,FALSE,-0.731047105910022,-1.73900273122789,0.164219845487518,0.371573842684354,0.371573842684354,TRUE,1,-1.58134024219897,4.75491398186363,3.80631163976704,31,1
"32",TRUE,FALSE,-0.617520528057542,0.417322174292529,-2.0668577682605,0.417609878756642,0.582390121243358,FALSE,0,1.17332324748515,-1.48700757899267,0.793074970402893,32,1
"33",TRUE,FALSE,1.86620526505368,-3.5072322466329,3.10552244722166,0.292171974954348,0.707828025045652,FALSE,0,-1.09610984075708,15.2541072700061,28.4343219951419,33,1
"34",TRUE,FALSE,-1.50301452872222,1.00324654375402,-2.09310723880316,0.433111989040941,0.433111989040941,TRUE,1,1.13514464604388,-5.01576868870649,-4.29285500572936,34,1
"35",TRUE,FALSE,-0.238126803414339,6.42875053120549,-7.18870470889938,0.533970370972183,0.466029629027817,FALSE,0,-0.0313259788926411,-18.7625052004451,-142.808937141893,35,1
"36",TRUE,FALSE,0.111497729008372,-6.63805700650416,3.22852145880037,0.289373674771543,0.289373674771543,TRUE,1,0.316810576561343,21.1371664775292,40.2479696389784,36,1
"37",TRUE,FALSE,-1.09090223468836,-5.93859241112337,1.59807636576791,0.32750370315729,0.32750370315729,TRUE,1,-0.993109975918322,16.6339727639934,9.37392041790117,37,1
"38",TRUE,FALSE,0.528506735971874,-2.56851413371767,1.79970650501854,0.329275617925717,0.329275617925717,TRUE,1,-0.33159558034989,9.76255587309675,18.8558483739166,38,1
"39",TRUE,FALSE,0.919954291356448,-0.333188264015977,-0.37793511564737,0.369743523732637,0.630256476267363,FALSE,0,-0.140323931687298,3.83947337476083,6.13776867340573,39,1
"40",TRUE,FALSE,0.312540807459121,6.01457725582462,-6.44458829580281,0.512868551263227,0.487131448736773,FALSE,0,1.17527567057706,-16.4186501525556,-104.083852068401,40,1
"41",TRUE,FALSE,1.17564121405998,3.26831199523244,-1.56252447258106,0.409270663119913,0.409270663119913,TRUE,1,1.31644763818077,-6.45365355757735,-6.0754175186672,41,1
"42",TRUE,FALSE,0.656362757087197,-1.53477597380392,0.289151245111758,0.355211151303903,0.355211151303903,TRUE,1,-0.113343250333233,6.91705343558615,13.637160578049,42,1
"43",TRUE,FALSE,-1.08962643430157,6.13564569699109,-5.27818469118068,0.51380693253786,0.48619306746214,FALSE,0,-1.54973351360023,-19.5861899595764,-48.519115958232,43,1
"44",TRUE,FALSE,2.01952451589452,-2.4074298643822,1.56961329914716,0.317047020700312,0.682952979299688,FALSE,0,-0.345932033556487,12.2613386249356,16.5327261123443,44,1
"45",TRUE,FALSE,-2.58538618102666,4.94050459485078,-5.90234647774433,0.532858882017574,0.532858882017574,TRUE,1,0.071073085041411,-18.9922861466057,-83.1819730190641,45,1
"46",TRUE,FALSE,0.135820640676174,5.36244435869623,-4.16585651894616,0.476026818126052,0.476026818126052,TRUE,1,-0.769943618296361,-14.8156917947363,-41.3248004634217,46,1
"47",TRUE,FALSE,-0.198937339668147,1.67775103466489,-2.81687340219576,0.432733241764015,0.432733241764015,TRUE,1,0.142073046143719,-4.43112778333097,-9.12678194612825,47,1
"48",TRUE,FALSE,-0.804045819273741,2.49980913450443,-3.61155501351057,0.458071165931078,0.458071165931078,TRUE,1,-1.65568374331617,-8.10751904206077,-23.1990337850092,48,1
"49",TRUE,FALSE,0.100836565757178,-1.68246113461846,-0.753280546076926,0.375118787414162,0.375118787414162,TRUE,1,0.666859181983921,6.24905653536972,11.201095184612,49,1
"50",TRUE,FALSE,0.613853543036642,1.92155934632158,-0.659368012508857,0.393294736043479,0.606705263956521,FALSE,0,-2.00749698887562,-3.53697095289145,1.33620771412671,50,1
"51",TRUE,FALSE,-1.08130454940211,-6.23034048547819,3.34135584019781,0.302942193328944,0.302942193328944,TRUE,1,-0.67995989092418,17.5284123576303,23.5025393230012,51,1
"52",TRUE,FALSE,2.42276776999241,-4.80154629592565,4.91804166046637,0.257258381027564,0.742741618972436,FALSE,0,-0.690621979175493,20.2501744277618,73.1857935979369,52,1
"53",TRUE,FALSE,-1.48065893429252,0.450005304861407,-0.995253319351814,0.412715301644136,0.587284698355864,FALSE,0,-0.646252208459288,-3.31133378316927,0.997555508022928,53,1
"54",TRUE,FALSE,0.228426003215561,4.23608729895672,-5.24322792861885,0.482570813220196,0.482570813220196,TRUE,1,-0.315012116898688,-11.251409890439,-66.2185712761949,54,1
"55",TRUE,FALSE,1.98080429730684,1.44973711004029,-0.546973820855168,0.372214166855908,0.372214166855908,TRUE,1,-0.00536604510063121,0.612397264492788,4.19571403769936,55,1
"56",TRUE,FALSE,-1.69973174641941,3.38055214466994,-5.63746920113915,0.506162513862334,0.506162513862334,TRUE,1,1.48820400367985,-12.5411199268486,-73.4992282177615,56,1
"57",TRUE,FALSE,1.00484400476174,-5.05225651752558,4.16031137823981,0.278597614081244,0.721402385918756,FALSE,0,1.81803830178273,18.1664575621002,44.245806008276,57,1
"58",TRUE,FALSE,0.462257701725537,-0.283626314490009,-1.78813017819449,0.395480161099573,0.604519838900427,FALSE,0,-1.31576762299867,2.7753943469211,1.51845666084161,58,1
"59",TRUE,FALSE,0.0359880293133158,0.888782738537816,-2.83280653224616,0.424294726742551,0.424294726742551,TRUE,1,0.544956140109229,-1.59437215698682,-6.11849250830489,59,1
"60",TRUE,FALSE,0.497359274718567,0.021650512157488,-3.37659932086948,0.420280385790684,0.420280385790684,TRUE,1,-1.78163423295281,1.92976701296467,-10.2725156230583,60,1
"61",TRUE,FALSE,0.227583929501537,-5.86416271124432,2.53803304845889,0.301621971555603,0.698378028444397,FALSE,0,-0.00882311564368643,19.047655992736,12.9878379408345,61,1
"62",TRUE,FALSE,-1.21793350714103,7.49150202030677,-8.8017934995481,0.577800169133735,0.577800169133735,TRUE,1,0.491004311150755,-23.9103730752024,-280.924509080353,62,1
"63",TRUE,FALSE,0.146845004367043,-0.457686576136413,0.134355703613878,0.370718847163313,0.629281152836687,FALSE,0,0.177629445188562,2.66674973714332,4.57310306121002,63,1
"64",TRUE,FALSE,-0.0177597682842896,1.28983739520641,-0.641151975365846,0.396050759665716,0.396050759665716,TRUE,1,-0.0437517278642978,-2.90503172218782,0.944632994558629,64,1
"65",TRUE,FALSE,-0.250832032512165,2.58584809061876,-4.06594682403037,0.458613372850598,0.541386627149402,FALSE,0,-0.645792480286062,-7.25920833688061,-23.061705110128,65,1
"66",TRUE,FALSE,-1.01040671257972,5.05469312530027,-6.0648540817092,0.516507092420657,0.483492907579343,FALSE,0,0.118895187302558,-16.1848928010603,-79.4730634575804,66,1
"67",TRUE,FALSE,2.81376246397526,1.4141008414769,-1.49264457375911,0.375496818976993,0.375496818976993,TRUE,1,-0.353655165268351,2.38522240351981,4.36043879006393,67,1
"68",TRUE,FALSE,1.05819754826567,4.15229430246638,-3.64012298295247,0.447708491653626,0.447708491653626,TRUE,1,2.81471138240046,-9.3404878108678,-26.2936758437355,68,1
"69",TRUE,FALSE,0.223220749867643,2.97257271283142,-4.05535233524998,0.455452755038977,0.455452755038977,TRUE,1,-0.627509284406274,-7.47127663875899,-31.3251935912933,69,1
"70",TRUE,FALSE,-3.16721129281002,3.86974433386689,-5.05045181979693,0.519360316687942,0.480639683312058,FALSE,0,-0.660102099360131,-16.9436555872207,-36.1389560315914,70,1
"71",TRUE,FALSE,1.27873042522608,1.89434754705586,-1.70772529905918,0.400197423716087,0.599802576283913,FALSE,0,1.71103995386987,-2.12558179071542,2.64284776850567,71,1
"72",TRUE,FALSE,0.992758523645657,-0.327250889998426,1.16610878451327,0.347641613647623,0.347641613647623,TRUE,1,-0.796386625756283,3.96726971728659,10.2779962177705,72,1
"73",TRUE,FALSE,-2.12850621276155,2.44964564953016,-4.14372599912928,0.482142159047927,0.517857840952073,FALSE,0,-2.08988480025976,-10.6059493741136,-22.9856494030412,73,1
"74",TRUE,FALSE,-1.02767724205373,3.81288255460882,-3.5128504795199,0.46917448556339,0.46917448556339,TRUE,1,-0.865376229541776,-12.4940021479339,-22.876710383618,74,1
"75",TRUE,FALSE,1.98774914655498,-0.336468229088829,0.0976817237579108,0.350841487841125,0.649158512158875,FALSE,0,-1.1577279402149,5.98490298037645,7.82136482634627,75,1
"76",TRUE,FALSE,1.87228719446835,-3.53850782312639,2.95640170197769,0.293767949937377,0.706232050062623,FALSE,0,-1.71481021146913,15.3600978583159,26.3033666588406,76,1
"77",TRUE,FALSE,-0.886388855787306,2.77322655099624,-1.36419588617839,0.427849148211156,0.572150851788844,FALSE,0,-0.297447887360845,-9.09245736456334,4.60148605017842,77,1
"78",TRUE,FALSE,-0.980559293095346,1.54447501186711,-2.63617490006007,0.438693209335677,0.438693209335677,TRUE,1,1.14511910785649,-5.59454362179203,-7.46682174137239,78,1
"79",TRUE,FALSE,1.57199318909171,5.47955227827098,-4.88531963364184,0.469763461085955,0.530236538914045,FALSE,0,-1.19190864227538,-12.2946704566295,-53.6065457914866,79,1
"80",TRUE,FALSE,0.660105779208632,3.10503279762073,-2.23814749338759,0.424197528298951,0.575802471701049,FALSE,0,0.985508937752391,-6.99488683444492,-1.25337930281259,80,1
"81",TRUE,FALSE,-0.30143986834374,0.474968253929958,-0.624206365910611,0.393356118551652,0.606643881448348,FALSE,0,2.35370789958694,-1.02778449847735,5.86830500858566,81,1
"82",TRUE,FALSE,1.07720897697598,-2.06503319274533,-0.394928013923288,0.356149547233031,0.643850452766969,FALSE,0,0.664719208412705,9.34951753218794,10.1312071273296,82,1
"83",TRUE,FALSE,0.433468169347902,4.08002469858528,-2.90311434668738,0.443964927103402,0.556035072896597,FALSE,0,-1.13272238586093,-10.37313775706,-8.70569105456215,83,1
"84",TRUE,FALSE,2.49050605211769,-0.529129449295469,0.117684682529143,0.343562088350899,0.656437911649101,FALSE,0,-0.395869649652596,7.56840045212179,10.5624945566084,84,1
"85",TRUE,FALSE,2.34210178369724,1.19556147956302,-0.241339624888477,0.36198526611025,0.63801473388975,FALSE,0,0.665316704415916,2.09751912870543,5.14370754842678,85,1
"86",TRUE,FALSE,-0.335524464082283,2.21037531316625,-3.18265876540753,0.443750864225704,0.556249135774296,FALSE,0,1.46100674351529,-6.30217486766332,-6.99285327821137,86,1
"87",TRUE,FALSE,-0.507079667317301,0.916810646988592,-2.27806130228805,0.423002945543001,0.576997054456999,FALSE,0,0.62371045703177,-2.76459127560038,-0.421962149852886,87,1
"88",TRUE,FALSE,1.87453701124493,-1.45051331486315,0.796422697272953,0.335140117061166,0.664859882938834,FALSE,0,-2.86486808214785,9.10061396707932,9.16483217976884,88,1
"89",TRUE,FALSE,0.0639377352464502,-0.239377418957286,-0.697784620145385,0.384968699151544,0.615031300848456,FALSE,0,-0.727240440430785,1.84600772736476,3.28769143017905,89,1
"90",TRUE,FALSE,-0.795459217754133,7.36800787322439,-7.72087532940042,0.555783239068514,0.444216760931486,FALSE,0,-0.206043173839564,-22.6949420551814,-173.108005116931,90,1
"91",TRUE,FALSE,-0.0438380494901578,2.39658160964915,-1.52406373919477,0.417154174438259,0.417154174438259,TRUE,1,0.872949308517479,-6.27742092792776,-2.75057550755288,91,1
"92",TRUE,FALSE,2.61251568681441,-4.38978764931813,3.72000421190059,0.271797935152876,0.728202064847124,FALSE,0,1.17529883833531,19.3943943215832,48.1945229986431,92,1
"93",TRUE,FALSE,-1.23211758192442,3.76169880531978,-4.15533009575313,0.480953383093212,0.480953383093212,TRUE,1,0.620864930992353,-12.7493315798082,-32.3400675896631,93,1
"94",TRUE,FALSE,1.03847582926264,4.19106865931284,-5.04253559559824,0.469129416903632,0.530870583096368,FALSE,0,-1.00737372128083,-9.49625431941324,-52.745861627743,94,1
"95",TRUE,FALSE,0.0252470639967681,-5.10607829181711,3.32245026290536,0.298638063588533,0.298638063588533,TRUE,1,-0.374545886174376,16.3687290034449,34.9082279317676,95,1
"96",TRUE,FALSE,-1.96940703280905,-0.569560925223386,0.349643108465912,0.391837461952948,0.608162538047052,FALSE,0,0.58478208122766,-1.23013128994794,-1.01948033159032,96,1
"97",TRUE,FALSE,1.03088083840835,2.4579580593428,-4.48639006886649,0.448032870280757,0.448032870280757,TRUE,1,-0.947035676277738,-4.31211250121171,-39.1184572064395,97,1
"98",TRUE,FALSE,-1.64759747656742,-5.4905311323074,1.80103763592515,0.333944471218283,0.666055528781717,FALSE,0,0.815645416625076,14.1763984437874,-9.71199073984592,98,1
"99",TRUE,FALSE,-0.132366801732375,-1.04616628691893,-0.553388699194804,0.379525357080407,0.620474642919593,FALSE,0,-0.55114344797428,3.87376525729205,2.90861872800209,99,1
"100",TRUE,FALSE,-0.178473268710319,4.36179415816155,-3.96085372581522,0.469395484482695,0.469395484482695,TRUE,1,-1.45479335747521,-12.4423290119053,-33.9420966233543,100,1
"101",TRUE,FALSE,-0.0199942177942281,2.49507516657312,-1.20790625048552,0.412976622037375,0.412976622037375,TRUE,1,-0.611254743305103,-6.52521393530783,-3.80657871095159,101,1
"102",TRUE,FALSE,0.149289632100894,-7.08555670018246,4.74715948854531,0.267986813554527,0.732013186445473,FALSE,0,-0.013488484271249,22.5552493647492,48.663680143108,102,1
"103",TRUE,FALSE,0.686642098317547,-3.62261069718601,2.17680612555648,0.315696808984118,0.684303191015882,FALSE,0,0.986513783842976,13.2411162881931,14.2168586858963,103,1
"104",TRUE,FALSE,-1.28375017633705,-0.0764689593507546,-1.12409180975436,0.408381297911218,0.408381297911218,TRUE,1,-0.108361764952817,-1.33809347462184,-0.729359201582692,104,1
"105",TRUE,FALSE,0.486534605200468,0.822539332194167,-2.67221580124381,0.415975249161514,0.584024750838486,FALSE,0,0.336347867096218,-0.494548786181566,-2.92351010223486,105,1
"106",TRUE,FALSE,-0.747729749877129,-0.555575577249985,-2.22101494201423,0.414347920593158,0.585652079406842,FALSE,0,1.00747584310203,1.1712672319957,-1.4935386306662,106,1
"107",TRUE,FALSE,1.04953321908846,-8.00759770673299,6.48166791962007,0.234763795455548,0.765236204544452,FALSE,0,0.81986601679656,27.1218595583759,128.448474521205,107,1
"108",TRUE,FALSE,1.21216914283446,-8.80580830188253,5.13349928745017,0.243646093052185,0.756353906947815,FALSE,0,-0.643929726288522,29.8417631913165,75.9044648861811,108,1
"109",TRUE,FALSE,-1.16501035904622,-3.47372149919514,-0.262878718016472,0.370472946876239,0.629527053123761,FALSE,0,0.479741507284817,9.09114377949297,-3.92792802401081,109,1
"110",TRUE,FALSE,-0.987416435685383,-2.28490900249493,-0.0749525282888776,0.374097231420191,0.374097231420191,TRUE,1,1.06064079742337,5.87989413611403,5.58129857773442,110,1
"111",TRUE,FALSE,-1.08934002504383,-0.23606977414082,0.0451223014318951,0.388096058349479,0.611903941650521,FALSE,0,2.61966618703183,-0.470470727665206,4.05528250443311,111,1
"112",TRUE,FALSE,1.48157315660055,0.520866950264636,-1.46744518407087,0.384520167963965,0.615479832036035,FALSE,0,0.525492695078277,2.40054546240719,5.06708940575344,112,1
"113",TRUE,FALSE,-0.252399598550942,2.24698670311317,-2.50105457812662,0.43292989111762,0.56707010888238,FALSE,0,0.653203459981575,-6.24575930644139,-1.25880059722158,113,1
"114",TRUE,FALSE,-2.69266050494683,2.68457750426176,-1.76784963255894,0.455428956641186,0.455428956641186,TRUE,1,2.06152689556825,-12.4390535226789,-3.12988266389431,114,1
"115",TRUE,FALSE,-1.69633213806515,2.1288758280004,-1.92151268333523,0.44126582364283,0.44126582364283,TRUE,1,-2.98413201924703,-8.7792917601315,-8.57701942846692,115,1
"116",TRUE,FALSE,0.270759370346108,-0.683666892582424,-1.86704353272458,0.396032200201896,0.603967799798105,FALSE,0,-0.332320572170389,3.59251941843949,1.88356735527211,116,1
"117",TRUE,FALSE,-0.0984085877533812,0.878751433537062,-0.201261784523928,0.387782897790383,0.387782897790383,TRUE,1,2.05887399758645,-1.83307147611795,4.15543942873796,117,1
"118",TRUE,FALSE,2.17641285425782,1.63563679761816,-1.08922972864692,0.378858117540695,0.621141882459305,FALSE,0,1.26969523979868,0.445915315661154,3.76587533686086,118,1
"119",TRUE,FALSE,1.01139775717218,6.16083515029352,-4.22137438515867,0.471914003338402,0.471914003338402,TRUE,1,0.599315117309642,-15.4597099365362,-48.2741410722484,119,1
"120",TRUE,FALSE,-0.939056599459411,-2.03453990396653,1.90167144424909,0.347922502783499,0.652077497216501,FALSE,0,-2.17400533325697,5.22550651298077,-0.167093649650815,120,1
"121",TRUE,FALSE,1.252585932258,-11.2434645156853,11.7914723999267,0.16694690163702,0.83305309836298,FALSE,0,1.8301545115463,37.2355654115718,685.249404424919,121,1
"122",TRUE,FALSE,-0.306326363603361,3.4526799675958,-3.43954002589745,0.456428080744829,0.456428080744829,TRUE,1,-0.817471984307181,-9.97069262999411,-22.0908496866679,122,1
"123",TRUE,FALSE,1.25342356798399,-2.82675535544643,3.01758791549988,0.303956171082572,0.696043828917428,FALSE,0,-1.33520938218871,11.9871132023073,21.4773856977397,123,1
"124",TRUE,FALSE,-1.54529750263755,4.51755304186388,-5.48474208617717,0.510467468289439,0.510467468289439,TRUE,1,0.720139270479426,-15.6432541308667,-69.5399375285812,124,1
"125",TRUE,FALSE,0.72738384288485,3.16539600344731,-2.12123140975033,0.422106138082017,0.577893861917983,FALSE,0,-0.0399130143581002,-7.04142032457224,-1.85672858841854,125,1
"126",TRUE,FALSE,-0.808963638893152,2.93911820715045,-4.07998979634307,0.46839746293891,0.46839746293891,TRUE,1,3.68530895768019,-9.43528189923765,-26.9681615548776,126,1
"127",TRUE,FALSE,-1.27331024093586,3.72183147304654,-3.75039325606426,0.475106611483721,0.475106611483721,TRUE,1,1.66554759780608,-12.7121149010113,-23.5850054826108,127,1
"128",TRUE,FALSE,0.0184025774077344,-3.92803353207335,1.67627732282089,0.327538826233086,0.672461173766914,FALSE,0,-0.389463152035092,12.8209057510355,5.63984337134517,128,1
"129",TRUE,FALSE,0.301574648519757,2.3229557599932,-3.13445490897342,0.436021945351058,0.436021945351058,TRUE,1,-0.213861628362632,-5.36571798294008,-14.3454136995445,129,1
"130",TRUE,FALSE,0.193916294518786,2.58025586519503,-4.75276688411752,0.46328566792295,0.46328566792295,TRUE,1,-0.167279737530871,-6.35293500654751,-45.826619672621,130,1
"131",TRUE,FALSE,-1.36977223466395,2.18053346222828,-3.54043738448628,0.461658136041672,0.461658136041672,TRUE,1,-0.408395439937339,-8.28114485601273,-20.7001572409159,131,1
"132",TRUE,FALSE,-1.97592808471697,0.400076112486173,-0.687085023450382,0.413873270523745,0.586126729476255,FALSE,0,-1.26846954356791,-4.15208450689246,-0.164288514252382,132,1
"133",TRUE,FALSE,-1.10230123924012,-4.78748281691877,1.86851735330959,0.331674677390757,0.668325322609243,FALSE,0,0.693716127480631,13.1578459722761,-2.8172941829995,133,1
"134",TRUE,FALSE,-0.203243204893355,2.22541013403013,-2.269462123867,0.428761054759203,0.571238945240797,FALSE,0,2.10701525764757,-6.08271681187711,1.70347003791518,134,1
"135",TRUE,FALSE,-0.0837764709503982,0.458547709844995,-2.38299708268198,0.416034207495689,0.416034207495689,TRUE,1,-1.01874752419199,-0.54319607143578,-3.084779749163,135,1
"136",TRUE,FALSE,1.80612082832567,-0.851239777791429,0.365090121702141,0.34575563909218,0.654244360907819,FALSE,0,0.143111994925115,7.16596099002562,10.0809817517433,136,1
"137",TRUE,FALSE,0.196743220523708,3.52057947139615,-3.96613412954701,0.458532535891816,0.458532535891816,TRUE,1,1.17904303903439,-9.16825197314104,-29.5899625655328,137,1
"138",TRUE,FALSE,0.168635646899474,0.84658664274121,-2.42327040651499,0.416383358999611,0.583616641000389,FALSE,0,-1.76421221920366,-1.20248863442468,-3.33309759898885,138,1
"139",TRUE,FALSE,-0.286006713220988,-1.56750650680562,1.02562572560131,0.355657459860559,0.355657459860559,TRUE,1,1.456160616612,5.13050609397489,9.7737228234338,139,1
"140",TRUE,FALSE,-2.507751130524,3.44568017175307,-5.2985939251456,0.511666281530809,0.511666281530809,TRUE,1,0.212668711177419,-14.3525427763072,-61.6974304086826,140,1
"141",TRUE,FALSE,-0.372673803243636,10.8425768658752,-9.79823694187581,0.606304654055136,0.393695345944864,FALSE,0,1.95283116092797,-32.2730782041128,-365.005047538798,141,1
"142",TRUE,FALSE,-0.261952525534914,4.28432212114546,-4.49463110227246,0.477840813885819,0.522159186114181,FALSE,0,0.979225867194804,-12.3768714145062,-30.1809370627728,142,1
"143",TRUE,FALSE,0.480363012165971,-3.13014938863497,3.91821880030529,0.298800615880748,0.701199384119252,FALSE,0,1.77819432321361,11.3511741902368,33.0560177004305,143,1
"144",TRUE,FALSE,1.25645707429964,1.41386655516775,-1.35939480735441,0.392016653509752,0.607983346490248,FALSE,0,-0.946643361122033,-0.728685516903981,1.8967370739791,144,1
"145",TRUE,FALSE,1.10525041404884,-4.22026385196498,5.39215525130908,0.267881091326574,0.732118908673426,FALSE,0,-1.01559830366419,15.8712923839926,74.9030702195351,145,1
"146",TRUE,FALSE,-2.92722013188647,-5.01389625238921,1.99972768559403,0.348863279047807,0.348863279047807,TRUE,1,0.365575444275875,10.1872484933947,-10.1180903310625,146,1
"147",TRUE,FALSE,1.6764283802617,-1.50589496692233,2.37746918052084,0.316123060463803,0.683876939536197,FALSE,0,-0.344519225569583,8.87054166129038,16.1704495230182,147,1
"148",TRUE,FALSE,-1.97595808218548,4.05268117843144,-4.78070041948912,0.501805083315764,0.501805083315764,TRUE,1,0.937295842052128,-15.1099596996653,-45.8180356001535,148,1
"149",TRUE,FALSE,-0.42006882823583,0.541547615623191,-1.78707248127317,0.412043077983245,0.412043077983245,TRUE,1,-1.50172519004552,-1.46478050334123,-1.74831036517212,149,1
"150",TRUE,FALSE,1.76681386493093,-1.81861730806523,-0.0556266464691426,0.345345643937583,0.654654356062417,FALSE,0,-1.90639998830227,9.98947965405756,10.4468963031568,150,1
"151",TRUE,FALSE,-0.640129259497479,4.71809817875394,-4.27614670273225,0.482536658847546,0.482536658847546,TRUE,1,0.44676225176214,-14.4345530552568,-38.014233829511,151,1
"152",TRUE,FALSE,-0.0551916169371089,3.3830350835691,-2.97177085789317,0.445852401615761,0.445852401615761,TRUE,1,0.671471948763624,-9.25948848458153,-14.9163120562374,152,1
